temp, humidity, time
23.93, 29.157, Tue Jan 10 2017 08:11:35 GMT+0000 (UTC)
23.93, 29.157, Tue Jan 10 2017 08:11:35 GMT+0000 (UTC)
23.93, 29.157, Tue Jan 10 2017 08:11:35 GMT+0000 (UTC)
23.93, 29.157, Tue Jan 10 2017 08:11:35 GMT+0000 (UTC)
23.94, 29.146, Tue Jan 10 2017 08:11:35 GMT+0000 (UTC)
23.94, 29.146, Tue Jan 10 2017 08:11:35 GMT+0000 (UTC)
23.94, 29.146, Tue Jan 10 2017 08:11:35 GMT+0000 (UTC)
23.94, 29.146, Tue Jan 10 2017 08:11:35 GMT+0000 (UTC)
23.94, 29.146, Tue Jan 10 2017 08:11:35 GMT+0000 (UTC)
23.94, 29.146, Tue Jan 10 2017 08:11:35 GMT+0000 (UTC)
23.94, 29.146, Tue Jan 10 2017 08:11:35 GMT+0000 (UTC)
23.94, 29.146, Tue Jan 10 2017 08:11:35 GMT+0000 (UTC)
23.94, 29.181, Tue Jan 10 2017 08:11:35 GMT+0000 (UTC)
23.94, 29.181, Tue Jan 10 2017 08:11:35 GMT+0000 (UTC)
23.94, 29.181, Tue Jan 10 2017 08:11:35 GMT+0000 (UTC)
23.94, 29.181, Tue Jan 10 2017 08:11:35 GMT+0000 (UTC)
23.94, 29.181, Tue Jan 10 2017 08:11:36 GMT+0000 (UTC)
23.94, 29.181, Tue Jan 10 2017 08:11:36 GMT+0000 (UTC)
23.94, 29.181, Tue Jan 10 2017 08:11:36 GMT+0000 (UTC)
23.94, 29.136, Tue Jan 10 2017 08:11:36 GMT+0000 (UTC)
23.94, 29.136, Tue Jan 10 2017 08:11:36 GMT+0000 (UTC)
23.94, 29.136, Tue Jan 10 2017 08:11:36 GMT+0000 (UTC)
23.95, 29.136, Tue Jan 10 2017 08:11:36 GMT+0000 (UTC)
23.95, 29.136, Tue Jan 10 2017 08:11:36 GMT+0000 (UTC)
23.95, 29.136, Tue Jan 10 2017 08:11:36 GMT+0000 (UTC)
23.95, 29.136, Tue Jan 10 2017 08:11:36 GMT+0000 (UTC)
23.95, 29.136, Tue Jan 10 2017 08:11:36 GMT+0000 (UTC)
23.95, 29.136, Tue Jan 10 2017 08:11:36 GMT+0000 (UTC)
23.95, 29.136, Tue Jan 10 2017 08:11:36 GMT+0000 (UTC)
23.95, 29.136, Tue Jan 10 2017 08:11:36 GMT+0000 (UTC)
23.95, 29.113, Tue Jan 10 2017 08:11:36 GMT+0000 (UTC)
23.95, 29.113, Tue Jan 10 2017 08:11:36 GMT+0000 (UTC)
23.95, 29.113, Tue Jan 10 2017 08:11:36 GMT+0000 (UTC)
23.95, 29.113, Tue Jan 10 2017 08:11:36 GMT+0000 (UTC)
23.95, 29.091, Tue Jan 10 2017 08:11:36 GMT+0000 (UTC)
23.95, 29.091, Tue Jan 10 2017 08:11:36 GMT+0000 (UTC)
23.95, 29.091, Tue Jan 10 2017 08:11:36 GMT+0000 (UTC)
23.95, 29.147, Tue Jan 10 2017 08:11:36 GMT+0000 (UTC)
23.95, 29.147, Tue Jan 10 2017 08:11:36 GMT+0000 (UTC)
23.95, 29.147, Tue Jan 10 2017 08:11:36 GMT+0000 (UTC)
23.95, 29.147, Tue Jan 10 2017 08:11:36 GMT+0000 (UTC)
23.95, 29.136, Tue Jan 10 2017 08:11:36 GMT+0000 (UTC)
23.95, 29.136, Tue Jan 10 2017 08:11:36 GMT+0000 (UTC)
23.95, 29.136, Tue Jan 10 2017 08:11:36 GMT+0000 (UTC)
23.95, 29.136, Tue Jan 10 2017 08:11:36 GMT+0000 (UTC)
23.96, 29.147, Tue Jan 10 2017 08:11:36 GMT+0000 (UTC)
23.96, 29.147, Tue Jan 10 2017 08:11:36 GMT+0000 (UTC)
23.96, 29.147, Tue Jan 10 2017 08:11:36 GMT+0000 (UTC)
23.96, 29.114, Tue Jan 10 2017 08:11:36 GMT+0000 (UTC)
23.96, 29.114, Tue Jan 10 2017 08:11:36 GMT+0000 (UTC)
23.96, 29.114, Tue Jan 10 2017 08:11:36 GMT+0000 (UTC)
23.96, 29.114, Tue Jan 10 2017 08:11:36 GMT+0000 (UTC)
23.96, 29.137, Tue Jan 10 2017 08:11:36 GMT+0000 (UTC)
23.96, 29.137, Tue Jan 10 2017 08:11:36 GMT+0000 (UTC)
23.96, 29.137, Tue Jan 10 2017 08:11:37 GMT+0000 (UTC)
23.96, 29.137, Tue Jan 10 2017 08:11:37 GMT+0000 (UTC)
23.96, 29.114, Tue Jan 10 2017 08:11:37 GMT+0000 (UTC)
23.96, 29.114, Tue Jan 10 2017 08:11:37 GMT+0000 (UTC)
23.96, 29.114, Tue Jan 10 2017 08:11:37 GMT+0000 (UTC)
23.96, 29.114, Tue Jan 10 2017 08:11:37 GMT+0000 (UTC)
23.97, 29.148, Tue Jan 10 2017 08:11:37 GMT+0000 (UTC)
23.97, 29.148, Tue Jan 10 2017 08:11:37 GMT+0000 (UTC)
23.97, 29.148, Tue Jan 10 2017 08:11:37 GMT+0000 (UTC)
23.97, 29.104, Tue Jan 10 2017 08:11:37 GMT+0000 (UTC)
23.97, 29.104, Tue Jan 10 2017 08:11:37 GMT+0000 (UTC)
23.97, 29.104, Tue Jan 10 2017 08:11:37 GMT+0000 (UTC)
23.97, 29.104, Tue Jan 10 2017 08:11:37 GMT+0000 (UTC)
23.97, 29.16, Tue Jan 10 2017 08:11:37 GMT+0000 (UTC)
23.97, 29.16, Tue Jan 10 2017 08:11:37 GMT+0000 (UTC)
23.97, 29.16, Tue Jan 10 2017 08:11:37 GMT+0000 (UTC)
23.97, 29.16, Tue Jan 10 2017 08:11:37 GMT+0000 (UTC)
23.97, 29.183, Tue Jan 10 2017 08:11:37 GMT+0000 (UTC)
23.97, 29.183, Tue Jan 10 2017 08:11:37 GMT+0000 (UTC)
23.97, 29.183, Tue Jan 10 2017 08:11:37 GMT+0000 (UTC)
23.97, 29.183, Tue Jan 10 2017 08:11:37 GMT+0000 (UTC)
23.98, 29.205, Tue Jan 10 2017 08:11:37 GMT+0000 (UTC)
23.98, 29.205, Tue Jan 10 2017 08:11:37 GMT+0000 (UTC)
23.98, 29.205, Tue Jan 10 2017 08:11:37 GMT+0000 (UTC)
23.97, 29.205, Tue Jan 10 2017 08:11:37 GMT+0000 (UTC)
23.97, 29.205, Tue Jan 10 2017 08:11:37 GMT+0000 (UTC)
23.97, 29.205, Tue Jan 10 2017 08:11:37 GMT+0000 (UTC)
23.97, 29.205, Tue Jan 10 2017 08:11:37 GMT+0000 (UTC)
23.98, 29.172, Tue Jan 10 2017 08:11:37 GMT+0000 (UTC)
23.98, 29.172, Tue Jan 10 2017 08:11:37 GMT+0000 (UTC)
23.98, 29.172, Tue Jan 10 2017 08:11:37 GMT+0000 (UTC)
23.98, 29.172, Tue Jan 10 2017 08:11:37 GMT+0000 (UTC)
23.98, 29.172, Tue Jan 10 2017 08:11:37 GMT+0000 (UTC)
23.97, 29.149, Tue Jan 10 2017 08:11:37 GMT+0000 (UTC)
23.97, 29.149, Tue Jan 10 2017 08:11:37 GMT+0000 (UTC)
23.97, 29.149, Tue Jan 10 2017 08:11:37 GMT+0000 (UTC)
23.98, 29.127, Tue Jan 10 2017 08:11:37 GMT+0000 (UTC)
23.98, 29.127, Tue Jan 10 2017 08:11:37 GMT+0000 (UTC)
23.98, 29.127, Tue Jan 10 2017 08:11:37 GMT+0000 (UTC)
23.98, 29.127, Tue Jan 10 2017 08:11:37 GMT+0000 (UTC)
23.98, 29.127, Tue Jan 10 2017 08:11:38 GMT+0000 (UTC)
23.98, 29.127, Tue Jan 10 2017 08:11:38 GMT+0000 (UTC)
23.98, 29.127, Tue Jan 10 2017 08:11:38 GMT+0000 (UTC)
23.98, 29.115, Tue Jan 10 2017 08:11:38 GMT+0000 (UTC)
23.98, 29.115, Tue Jan 10 2017 08:11:38 GMT+0000 (UTC)
23.98, 29.115, Tue Jan 10 2017 08:11:38 GMT+0000 (UTC)
23.98, 29.115, Tue Jan 10 2017 08:11:38 GMT+0000 (UTC)
23.98, 29.115, Tue Jan 10 2017 08:11:38 GMT+0000 (UTC)
23.98, 29.07, Tue Jan 10 2017 08:11:38 GMT+0000 (UTC)
23.98, 29.07, Tue Jan 10 2017 08:11:38 GMT+0000 (UTC)
23.98, 29.07, Tue Jan 10 2017 08:11:38 GMT+0000 (UTC)
23.98, 29.048, Tue Jan 10 2017 08:11:38 GMT+0000 (UTC)
23.98, 29.048, Tue Jan 10 2017 08:11:38 GMT+0000 (UTC)
23.98, 29.048, Tue Jan 10 2017 08:11:38 GMT+0000 (UTC)
23.98, 29.048, Tue Jan 10 2017 08:11:38 GMT+0000 (UTC)
23.98, 29.025, Tue Jan 10 2017 08:11:38 GMT+0000 (UTC)
23.98, 29.025, Tue Jan 10 2017 08:11:38 GMT+0000 (UTC)
23.98, 29.025, Tue Jan 10 2017 08:11:38 GMT+0000 (UTC)
23.98, 28.979, Tue Jan 10 2017 08:11:38 GMT+0000 (UTC)
23.98, 28.979, Tue Jan 10 2017 08:11:38 GMT+0000 (UTC)
23.98, 28.979, Tue Jan 10 2017 08:11:38 GMT+0000 (UTC)
23.98, 28.979, Tue Jan 10 2017 08:11:38 GMT+0000 (UTC)
23.98, 28.957, Tue Jan 10 2017 08:11:38 GMT+0000 (UTC)
23.98, 28.957, Tue Jan 10 2017 08:11:38 GMT+0000 (UTC)
23.98, 28.957, Tue Jan 10 2017 08:11:38 GMT+0000 (UTC)
23.98, 28.957, Tue Jan 10 2017 08:11:38 GMT+0000 (UTC)
23.99, 28.913, Tue Jan 10 2017 08:11:38 GMT+0000 (UTC)
23.99, 28.913, Tue Jan 10 2017 08:11:38 GMT+0000 (UTC)
23.99, 28.913, Tue Jan 10 2017 08:11:38 GMT+0000 (UTC)
23.99, 28.913, Tue Jan 10 2017 08:11:38 GMT+0000 (UTC)
23.98, 28.946, Tue Jan 10 2017 08:11:38 GMT+0000 (UTC)
23.98, 28.946, Tue Jan 10 2017 08:11:38 GMT+0000 (UTC)
23.98, 28.946, Tue Jan 10 2017 08:11:38 GMT+0000 (UTC)
23.98, 28.946, Tue Jan 10 2017 08:11:38 GMT+0000 (UTC)
23.99, 28.891, Tue Jan 10 2017 08:11:38 GMT+0000 (UTC)
23.99, 28.891, Tue Jan 10 2017 08:11:38 GMT+0000 (UTC)
23.99, 28.891, Tue Jan 10 2017 08:11:38 GMT+0000 (UTC)
23.99, 28.856, Tue Jan 10 2017 08:11:38 GMT+0000 (UTC)
23.99, 28.856, Tue Jan 10 2017 08:11:39 GMT+0000 (UTC)
23.99, 28.856, Tue Jan 10 2017 08:11:39 GMT+0000 (UTC)
23.99, 28.856, Tue Jan 10 2017 08:11:39 GMT+0000 (UTC)
23.99, 28.812, Tue Jan 10 2017 08:11:39 GMT+0000 (UTC)
23.99, 28.812, Tue Jan 10 2017 08:11:39 GMT+0000 (UTC)
23.99, 28.812, Tue Jan 10 2017 08:11:39 GMT+0000 (UTC)
23.99, 28.812, Tue Jan 10 2017 08:11:39 GMT+0000 (UTC)
23.99, 28.755, Tue Jan 10 2017 08:11:39 GMT+0000 (UTC)
23.99, 28.755, Tue Jan 10 2017 08:11:39 GMT+0000 (UTC)
23.99, 28.755, Tue Jan 10 2017 08:11:39 GMT+0000 (UTC)
24, 28.801, Tue Jan 10 2017 08:11:39 GMT+0000 (UTC)
24, 28.801, Tue Jan 10 2017 08:11:39 GMT+0000 (UTC)
24, 28.801, Tue Jan 10 2017 08:11:39 GMT+0000 (UTC)
24, 28.801, Tue Jan 10 2017 08:11:39 GMT+0000 (UTC)
24, 28.801, Tue Jan 10 2017 08:11:39 GMT+0000 (UTC)
24, 28.778, Tue Jan 10 2017 08:11:39 GMT+0000 (UTC)
24, 28.778, Tue Jan 10 2017 08:11:39 GMT+0000 (UTC)
24, 28.778, Tue Jan 10 2017 08:11:39 GMT+0000 (UTC)
24, 28.778, Tue Jan 10 2017 08:11:39 GMT+0000 (UTC)
24, 28.778, Tue Jan 10 2017 08:11:39 GMT+0000 (UTC)
24, 28.778, Tue Jan 10 2017 08:11:39 GMT+0000 (UTC)
24, 28.778, Tue Jan 10 2017 08:11:39 GMT+0000 (UTC)
24, 28.733, Tue Jan 10 2017 08:11:39 GMT+0000 (UTC)
24, 28.733, Tue Jan 10 2017 08:11:39 GMT+0000 (UTC)
24, 28.733, Tue Jan 10 2017 08:11:39 GMT+0000 (UTC)
24, 28.733, Tue Jan 10 2017 08:11:39 GMT+0000 (UTC)
24, 28.744, Tue Jan 10 2017 08:11:39 GMT+0000 (UTC)
24, 28.744, Tue Jan 10 2017 08:11:39 GMT+0000 (UTC)
24, 28.744, Tue Jan 10 2017 08:11:39 GMT+0000 (UTC)
24, 28.744, Tue Jan 10 2017 08:11:39 GMT+0000 (UTC)
24, 28.677, Tue Jan 10 2017 08:11:39 GMT+0000 (UTC)
24, 28.677, Tue Jan 10 2017 08:11:39 GMT+0000 (UTC)
24, 28.677, Tue Jan 10 2017 08:11:39 GMT+0000 (UTC)
24, 28.677, Tue Jan 10 2017 08:11:39 GMT+0000 (UTC)
24, 28.677, Tue Jan 10 2017 08:11:39 GMT+0000 (UTC)
24.01, 28.745, Tue Jan 10 2017 08:11:39 GMT+0000 (UTC)
24.01, 28.745, Tue Jan 10 2017 08:11:39 GMT+0000 (UTC)
24.01, 28.745, Tue Jan 10 2017 08:11:39 GMT+0000 (UTC)
24.01, 28.723, Tue Jan 10 2017 08:11:39 GMT+0000 (UTC)
24.01, 28.723, Tue Jan 10 2017 08:11:39 GMT+0000 (UTC)
24.01, 28.723, Tue Jan 10 2017 08:11:39 GMT+0000 (UTC)
24.01, 28.723, Tue Jan 10 2017 08:11:40 GMT+0000 (UTC)
24.01, 28.7, Tue Jan 10 2017 08:11:40 GMT+0000 (UTC)
24.01, 28.7, Tue Jan 10 2017 08:11:40 GMT+0000 (UTC)
24.01, 28.7, Tue Jan 10 2017 08:11:40 GMT+0000 (UTC)
24.01, 28.7, Tue Jan 10 2017 08:11:40 GMT+0000 (UTC)
24.01, 28.711, Tue Jan 10 2017 08:11:40 GMT+0000 (UTC)
24.01, 28.711, Tue Jan 10 2017 08:11:40 GMT+0000 (UTC)
24.01, 28.711, Tue Jan 10 2017 08:11:40 GMT+0000 (UTC)
24.02, 28.7, Tue Jan 10 2017 08:11:40 GMT+0000 (UTC)
24.02, 28.7, Tue Jan 10 2017 08:11:40 GMT+0000 (UTC)
24.02, 28.7, Tue Jan 10 2017 08:11:40 GMT+0000 (UTC)
24.02, 28.7, Tue Jan 10 2017 08:11:40 GMT+0000 (UTC)
24.02, 28.7, Tue Jan 10 2017 08:11:40 GMT+0000 (UTC)
24.02, 28.7, Tue Jan 10 2017 08:11:40 GMT+0000 (UTC)
24.02, 28.7, Tue Jan 10 2017 08:11:40 GMT+0000 (UTC)
24.02, 28.7, Tue Jan 10 2017 08:11:40 GMT+0000 (UTC)
24.02, 28.678, Tue Jan 10 2017 08:11:40 GMT+0000 (UTC)
24.02, 28.678, Tue Jan 10 2017 08:11:40 GMT+0000 (UTC)
24.02, 28.678, Tue Jan 10 2017 08:11:40 GMT+0000 (UTC)
24.02, 28.678, Tue Jan 10 2017 08:11:40 GMT+0000 (UTC)
24.02, 28.667, Tue Jan 10 2017 08:11:40 GMT+0000 (UTC)
24.02, 28.667, Tue Jan 10 2017 08:11:40 GMT+0000 (UTC)
24.02, 28.667, Tue Jan 10 2017 08:11:40 GMT+0000 (UTC)
24.02, 28.667, Tue Jan 10 2017 08:11:40 GMT+0000 (UTC)
24.02, 28.701, Tue Jan 10 2017 08:11:40 GMT+0000 (UTC)
24.02, 28.701, Tue Jan 10 2017 08:11:40 GMT+0000 (UTC)
24.02, 28.701, Tue Jan 10 2017 08:11:40 GMT+0000 (UTC)
24.02, 28.689, Tue Jan 10 2017 08:11:40 GMT+0000 (UTC)
24.02, 28.689, Tue Jan 10 2017 08:11:40 GMT+0000 (UTC)
24.02, 28.689, Tue Jan 10 2017 08:11:40 GMT+0000 (UTC)
24.02, 28.689, Tue Jan 10 2017 08:11:40 GMT+0000 (UTC)
24.03, 28.689, Tue Jan 10 2017 08:11:40 GMT+0000 (UTC)
24.03, 28.689, Tue Jan 10 2017 08:11:40 GMT+0000 (UTC)
24.03, 28.689, Tue Jan 10 2017 08:11:40 GMT+0000 (UTC)
24.03, 28.689, Tue Jan 10 2017 08:11:40 GMT+0000 (UTC)
24.03, 28.712, Tue Jan 10 2017 08:11:40 GMT+0000 (UTC)
24.03, 28.712, Tue Jan 10 2017 08:11:40 GMT+0000 (UTC)
24.03, 28.712, Tue Jan 10 2017 08:11:40 GMT+0000 (UTC)
24.03, 28.712, Tue Jan 10 2017 08:11:40 GMT+0000 (UTC)
24.03, 28.724, Tue Jan 10 2017 08:11:41 GMT+0000 (UTC)
24.03, 28.724, Tue Jan 10 2017 08:11:41 GMT+0000 (UTC)
24.03, 28.724, Tue Jan 10 2017 08:11:41 GMT+0000 (UTC)
24.03, 28.724, Tue Jan 10 2017 08:11:41 GMT+0000 (UTC)
24.03, 28.724, Tue Jan 10 2017 08:11:41 GMT+0000 (UTC)
24.03, 28.724, Tue Jan 10 2017 08:11:41 GMT+0000 (UTC)
24.03, 28.724, Tue Jan 10 2017 08:11:41 GMT+0000 (UTC)
24.03, 28.724, Tue Jan 10 2017 08:11:41 GMT+0000 (UTC)
24.04, 28.792, Tue Jan 10 2017 08:11:41 GMT+0000 (UTC)
24.04, 28.792, Tue Jan 10 2017 08:11:41 GMT+0000 (UTC)
24.04, 28.792, Tue Jan 10 2017 08:11:41 GMT+0000 (UTC)
24.04, 28.803, Tue Jan 10 2017 08:11:41 GMT+0000 (UTC)
24.04, 28.803, Tue Jan 10 2017 08:11:41 GMT+0000 (UTC)
24.04, 28.803, Tue Jan 10 2017 08:11:41 GMT+0000 (UTC)
24.04, 28.803, Tue Jan 10 2017 08:11:41 GMT+0000 (UTC)
24.04, 28.849, Tue Jan 10 2017 08:11:41 GMT+0000 (UTC)
24.04, 28.849, Tue Jan 10 2017 08:11:41 GMT+0000 (UTC)
24.04, 28.849, Tue Jan 10 2017 08:11:41 GMT+0000 (UTC)
24.04, 28.849, Tue Jan 10 2017 08:11:41 GMT+0000 (UTC)
24.04, 28.883, Tue Jan 10 2017 08:11:41 GMT+0000 (UTC)
24.04, 28.883, Tue Jan 10 2017 08:11:41 GMT+0000 (UTC)
24.04, 28.883, Tue Jan 10 2017 08:11:41 GMT+0000 (UTC)
24.04, 28.928, Tue Jan 10 2017 08:11:41 GMT+0000 (UTC)
24.04, 28.928, Tue Jan 10 2017 08:11:41 GMT+0000 (UTC)
24.04, 28.928, Tue Jan 10 2017 08:11:41 GMT+0000 (UTC)
24.04, 28.928, Tue Jan 10 2017 08:11:41 GMT+0000 (UTC)
24.05, 28.962, Tue Jan 10 2017 08:11:41 GMT+0000 (UTC)
24.05, 28.962, Tue Jan 10 2017 08:11:41 GMT+0000 (UTC)
24.05, 28.962, Tue Jan 10 2017 08:11:41 GMT+0000 (UTC)
24.05, 29.052, Tue Jan 10 2017 08:11:41 GMT+0000 (UTC)
24.05, 29.052, Tue Jan 10 2017 08:11:41 GMT+0000 (UTC)
24.05, 29.052, Tue Jan 10 2017 08:11:41 GMT+0000 (UTC)
24.05, 29.052, Tue Jan 10 2017 08:11:41 GMT+0000 (UTC)
24.05, 29.052, Tue Jan 10 2017 08:11:41 GMT+0000 (UTC)
24.05, 29.052, Tue Jan 10 2017 08:11:41 GMT+0000 (UTC)
24.05, 29.052, Tue Jan 10 2017 08:11:41 GMT+0000 (UTC)
24.05, 29.052, Tue Jan 10 2017 08:11:41 GMT+0000 (UTC)
24.05, 29.108, Tue Jan 10 2017 08:11:41 GMT+0000 (UTC)
24.05, 29.108, Tue Jan 10 2017 08:11:42 GMT+0000 (UTC)
24.05, 29.108, Tue Jan 10 2017 08:11:42 GMT+0000 (UTC)
24.05, 29.108, Tue Jan 10 2017 08:11:42 GMT+0000 (UTC)
24.05, 29.165, Tue Jan 10 2017 08:11:42 GMT+0000 (UTC)
24.05, 29.165, Tue Jan 10 2017 08:11:42 GMT+0000 (UTC)
24.05, 29.165, Tue Jan 10 2017 08:11:42 GMT+0000 (UTC)
24.05, 29.165, Tue Jan 10 2017 08:11:42 GMT+0000 (UTC)
24.05, 29.198, Tue Jan 10 2017 08:11:42 GMT+0000 (UTC)
24.05, 29.198, Tue Jan 10 2017 08:11:42 GMT+0000 (UTC)
24.05, 29.198, Tue Jan 10 2017 08:11:42 GMT+0000 (UTC)
24.06, 29.256, Tue Jan 10 2017 08:11:42 GMT+0000 (UTC)
24.06, 29.256, Tue Jan 10 2017 08:11:42 GMT+0000 (UTC)
24.06, 29.256, Tue Jan 10 2017 08:11:42 GMT+0000 (UTC)
24.06, 29.256, Tue Jan 10 2017 08:11:42 GMT+0000 (UTC)
24.06, 29.256, Tue Jan 10 2017 08:11:42 GMT+0000 (UTC)
24.06, 29.268, Tue Jan 10 2017 08:11:42 GMT+0000 (UTC)
24.06, 29.268, Tue Jan 10 2017 08:11:42 GMT+0000 (UTC)
24.06, 29.268, Tue Jan 10 2017 08:11:42 GMT+0000 (UTC)
24.06, 29.335, Tue Jan 10 2017 08:11:42 GMT+0000 (UTC)
24.06, 29.335, Tue Jan 10 2017 08:11:42 GMT+0000 (UTC)
24.06, 29.335, Tue Jan 10 2017 08:11:42 GMT+0000 (UTC)
24.06, 29.335, Tue Jan 10 2017 08:11:42 GMT+0000 (UTC)
24.07, 29.392, Tue Jan 10 2017 08:11:42 GMT+0000 (UTC)
24.07, 29.392, Tue Jan 10 2017 08:11:42 GMT+0000 (UTC)
24.07, 29.392, Tue Jan 10 2017 08:11:42 GMT+0000 (UTC)
24.07, 29.392, Tue Jan 10 2017 08:11:42 GMT+0000 (UTC)
24.07, 29.358, Tue Jan 10 2017 08:11:42 GMT+0000 (UTC)
24.07, 29.358, Tue Jan 10 2017 08:11:42 GMT+0000 (UTC)
24.07, 29.358, Tue Jan 10 2017 08:11:42 GMT+0000 (UTC)
24.07, 29.358, Tue Jan 10 2017 08:11:42 GMT+0000 (UTC)
24.07, 29.357, Tue Jan 10 2017 08:11:42 GMT+0000 (UTC)
24.07, 29.357, Tue Jan 10 2017 08:11:42 GMT+0000 (UTC)
24.07, 29.357, Tue Jan 10 2017 08:11:42 GMT+0000 (UTC)
24.07, 29.357, Tue Jan 10 2017 08:11:42 GMT+0000 (UTC)
24.07, 29.369, Tue Jan 10 2017 08:11:42 GMT+0000 (UTC)
24.07, 29.369, Tue Jan 10 2017 08:11:42 GMT+0000 (UTC)
24.07, 29.369, Tue Jan 10 2017 08:11:42 GMT+0000 (UTC)
24.07, 29.369, Tue Jan 10 2017 08:11:42 GMT+0000 (UTC)
24.07, 29.381, Tue Jan 10 2017 08:11:42 GMT+0000 (UTC)
24.07, 29.381, Tue Jan 10 2017 08:11:42 GMT+0000 (UTC)
24.07, 29.381, Tue Jan 10 2017 08:11:43 GMT+0000 (UTC)
24.07, 29.414, Tue Jan 10 2017 08:11:43 GMT+0000 (UTC)
24.07, 29.414, Tue Jan 10 2017 08:11:43 GMT+0000 (UTC)
24.07, 29.414, Tue Jan 10 2017 08:11:43 GMT+0000 (UTC)
24.07, 29.414, Tue Jan 10 2017 08:11:43 GMT+0000 (UTC)
24.07, 29.392, Tue Jan 10 2017 08:11:43 GMT+0000 (UTC)
24.07, 29.392, Tue Jan 10 2017 08:11:43 GMT+0000 (UTC)
24.07, 29.392, Tue Jan 10 2017 08:11:43 GMT+0000 (UTC)
24.07, 29.392, Tue Jan 10 2017 08:11:43 GMT+0000 (UTC)
24.08, 29.369, Tue Jan 10 2017 08:11:43 GMT+0000 (UTC)
24.08, 29.369, Tue Jan 10 2017 08:11:43 GMT+0000 (UTC)
24.08, 29.369, Tue Jan 10 2017 08:11:43 GMT+0000 (UTC)
24.08, 29.369, Tue Jan 10 2017 08:11:43 GMT+0000 (UTC)
24.08, 29.369, Tue Jan 10 2017 08:11:43 GMT+0000 (UTC)
24.08, 29.369, Tue Jan 10 2017 08:11:43 GMT+0000 (UTC)
24.08, 29.369, Tue Jan 10 2017 08:11:43 GMT+0000 (UTC)
24.08, 29.369, Tue Jan 10 2017 08:11:43 GMT+0000 (UTC)
24.08, 29.392, Tue Jan 10 2017 08:11:43 GMT+0000 (UTC)
24.08, 29.392, Tue Jan 10 2017 08:11:43 GMT+0000 (UTC)
24.08, 29.392, Tue Jan 10 2017 08:11:43 GMT+0000 (UTC)
24.08, 29.392, Tue Jan 10 2017 08:11:43 GMT+0000 (UTC)
24.08, 29.37, Tue Jan 10 2017 08:11:43 GMT+0000 (UTC)
24.08, 29.37, Tue Jan 10 2017 08:11:43 GMT+0000 (UTC)
24.08, 29.37, Tue Jan 10 2017 08:11:43 GMT+0000 (UTC)
24.08, 29.37, Tue Jan 10 2017 08:11:43 GMT+0000 (UTC)
24.08, 29.37, Tue Jan 10 2017 08:11:43 GMT+0000 (UTC)
24.08, 29.37, Tue Jan 10 2017 08:11:43 GMT+0000 (UTC)
24.08, 29.37, Tue Jan 10 2017 08:11:43 GMT+0000 (UTC)
24.08, 29.358, Tue Jan 10 2017 08:11:43 GMT+0000 (UTC)
24.08, 29.358, Tue Jan 10 2017 08:11:43 GMT+0000 (UTC)
24.08, 29.358, Tue Jan 10 2017 08:11:43 GMT+0000 (UTC)
24.08, 29.358, Tue Jan 10 2017 08:11:43 GMT+0000 (UTC)
24.09, 29.382, Tue Jan 10 2017 08:11:43 GMT+0000 (UTC)
24.09, 29.382, Tue Jan 10 2017 08:11:43 GMT+0000 (UTC)
24.09, 29.382, Tue Jan 10 2017 08:11:43 GMT+0000 (UTC)
24.09, 29.382, Tue Jan 10 2017 08:11:43 GMT+0000 (UTC)
24.09, 29.358, Tue Jan 10 2017 08:11:43 GMT+0000 (UTC)
24.09, 29.358, Tue Jan 10 2017 08:11:43 GMT+0000 (UTC)
24.09, 29.358, Tue Jan 10 2017 08:11:43 GMT+0000 (UTC)
24.09, 29.358, Tue Jan 10 2017 08:11:44 GMT+0000 (UTC)
24.09, 29.37, Tue Jan 10 2017 08:11:44 GMT+0000 (UTC)
24.09, 29.37, Tue Jan 10 2017 08:11:44 GMT+0000 (UTC)
24.09, 29.37, Tue Jan 10 2017 08:11:44 GMT+0000 (UTC)
24.09, 29.337, Tue Jan 10 2017 08:11:44 GMT+0000 (UTC)
24.09, 29.337, Tue Jan 10 2017 08:11:44 GMT+0000 (UTC)
24.09, 29.337, Tue Jan 10 2017 08:11:44 GMT+0000 (UTC)
24.09, 29.337, Tue Jan 10 2017 08:11:44 GMT+0000 (UTC)
24.09, 29.382, Tue Jan 10 2017 08:11:44 GMT+0000 (UTC)
24.09, 29.382, Tue Jan 10 2017 08:11:44 GMT+0000 (UTC)
24.09, 29.382, Tue Jan 10 2017 08:11:44 GMT+0000 (UTC)
24.09, 29.382, Tue Jan 10 2017 08:11:44 GMT+0000 (UTC)
24.09, 29.325, Tue Jan 10 2017 08:11:44 GMT+0000 (UTC)
24.09, 29.325, Tue Jan 10 2017 08:11:44 GMT+0000 (UTC)
24.09, 29.325, Tue Jan 10 2017 08:11:44 GMT+0000 (UTC)
24.09, 29.337, Tue Jan 10 2017 08:11:44 GMT+0000 (UTC)
24.09, 29.337, Tue Jan 10 2017 08:11:44 GMT+0000 (UTC)
24.09, 29.337, Tue Jan 10 2017 08:11:44 GMT+0000 (UTC)
24.09, 29.337, Tue Jan 10 2017 08:11:44 GMT+0000 (UTC)
24.09, 29.292, Tue Jan 10 2017 08:11:44 GMT+0000 (UTC)
24.09, 29.292, Tue Jan 10 2017 08:11:44 GMT+0000 (UTC)
24.09, 29.292, Tue Jan 10 2017 08:11:44 GMT+0000 (UTC)
